,price,funding,cost,traded,hours_held,long_pnl,short_pnl,stops
AIGENSYNUSDT,-23.015297176520804,-13.585832482611256,0.7125366376036665,1457.9516045456292,2879.0,0.0,-23.015297176520804,2.0
AINUSDT,-50.462422389741896,0.22180762641117113,0.5486410570828872,1272.956316692279,4142.0,-20.52055023883749,-29.94187215090435,8.0
AIOTUSDT,132.0065163302042,27.212849907776278,0.7923059641241622,1779.981928530349,8609.0,149.78339659251125,-17.77688026230713,7.0
AIOUSDT,-106.72786624016724,1.4954528037980237,0.6656024156692654,1324.5927341926108,3651.0,0.0,-106.72786624016724,6.0
AIUSDT,-112.3653366880935,6.894267887185703,0.9706226480067947,2121.5367847366065,8585.0,0.39319853621261913,-112.75853522430626,8.0
AIXBTUSDT,-111.7481605511193,0.5460890766369412,1.4385039338869232,3132.7484919620906,6994.0,-10.761744917153909,-100.98641563396524,10.0
AKEUSDT,-6.161889558281464,0.8719315141821358,0.807087665906562,1689.138676834867,3365.0,-0.27940516546755245,-5.882484392813938,9.0
AKROUSDT,-19.705489334760916,0.10173284626581616,0.5596843100686321,1370.3563476522872,2733.0,-23.155824830301682,3.4503354955407484,2.0
AKTUSDT,-3.843835745654852,-1.620037110395536,0.34154754206717514,861.1912565108047,5207.0,-4.722252950568861,0.8784172049140093,1.0
ALABUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCHUSDT,1.2563874216883313,1.0357727905974952,1.415033548286833,3195.190679351054,10145.0,24.217369721709517,-22.96098230002122,8.0
ALGOUSDT,156.83732214885688,0.6744370776084282,3.611306937175795,9670.994210244053,36269.0,45.06022040752095,111.77710174133662,10.0
